stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
403148,"BROADWAY/W 114 ST",,  40.806644, -73.965164,,,0,
403149,"BROADWAY/W 112 ST",,  40.805378, -73.966072,,,0,
403150,"BROADWAY/CATHEDRAL PY",,  40.804085, -73.967018,,,0,
403151,"BROADWAY/W 108 ST",,  40.803162, -73.967728,,,0,
403152,"BROADWAY/W 106 ST",,  40.800987, -73.968109,,,0,
403153,"BROADWAY/W 104 ST",,  40.799740, -73.968498,,,0,
403154,"BROADWAY/W 102 ST",,  40.798435, -73.969292,,,0,
403155,"BROADWAY/W 100 ST",,  40.797180, -73.970230,,,0,
403158,"BROADWAY/W 94 ST",,  40.793163, -73.973091,,,0,
403159,"BROADWAY/W 92 ST",,  40.791904, -73.974014,,,0,
403160,"BROADWAY/W 90 ST",,  40.790638, -73.974937,,,0,
403161,"BROADWAY/W 88 ST",,  40.789391, -73.975845,,,0,
403162,"BROADWAY/W 86 ST",,  40.788067, -73.976944,,,0,
403163,"BROADWAY/W 84 ST",,  40.786819, -73.977982,,,0,
403164,"BROADWAY/W 82 ST",,  40.785595, -73.978897,,,0,
403165,"BROADWAY/W 79 ST",,  40.783600, -73.980392,,,0,
403166,"BROADWAY/W 76 ST",,  40.781643, -73.981415,,,0,
403167,"BROADWAY/W 74 ST",,  40.780167, -73.981865,,,0,
403168,"BROADWAY/W 72 ST",,  40.778671, -73.982300,,,0,
403169,"BROADWAY/W 70 ST",,  40.776768, -73.982307,,,0,
403191,"W 34 ST/11 AV",,  40.755802, -74.002296,,,0,
403192,"W 34 ST/10 AV",,  40.754330, -73.998779,,,0,
403216,"E 34 ST/2 AV",,  40.745041, -73.976265,,,0,
403238,"W 42 ST/9 AV",,  40.757961, -73.991928,,,0,
403239,"W 42 ST/8 AV",,  40.757351, -73.990311,,,0,
403240,"W 42 ST/7 AV",,  40.756260, -73.987732,,,0,
403241,"W 42 ST/BROADWAY",,  40.755676, -73.986313,,,0,
403242,"W 42 ST/AV OF THE AMERICAS",,  40.754913, -73.984497,,,0,
403245,"E 42 ST/LEXINGTON AV",,  40.751148, -73.975609,,,0,
403246,"E 42 ST/3 AV",,  40.750473, -73.974121,,,0,
403247,"E 42 ST/2 AV",,  40.749580, -73.971878,,,0,
403248,"E 42 ST/1 AV",,  40.748581, -73.969658,,,0,
403249,"E 41 ST/1 AV",,  40.748047, -73.969887,,,0,
403251,"E 42 ST/1 AV",,  40.749077, -73.970284,,,0,
403253,"E 42 ST/3 AV",,  40.750786, -73.974266,,,0,
403254,"E 42 ST/LEXINGTON AV",,  40.751457, -73.975853,,,0,
403257,"W 42 ST/5 AV",,  40.753735, -73.981110,,,0,
403259,"W 42 ST/7 AV",,  40.756313, -73.987396,,,0,
403266,"5 AV/WEST 56 - 55 ST",,  40.761799, -73.974937,,,0,
403267,"CENTRAL PK N/5 AV",,  40.797165, -73.949142,,,0,
403271,"BROADWAY/W 66 ST",,  40.774269, -73.982025,,,0,
403276,"FRED DOUGLASS BL/W 128 ST",,  40.811897, -73.950043,,,0,
403292,"AMSTERDAM AV/LA SALLE ST",,  40.812756, -73.956589,,,0,
403293,"PEARL ST/PECK SLIP",,  40.708626, -74.002922,,,0,
403297,"YORK AV/E 69 ST",,  40.765041, -73.955200,,,0,
403303,"E HOUSTON ST/AV C",,  40.720989, -73.981735,,,0,
403304,"AV C/E 3 ST",,  40.721382, -73.980904,,,0,
403305,"AV C/E 6 ST",,  40.723244, -73.979576,,,0,
403306,"AV C/E 8 ST",,  40.724442, -73.978699,,,0,
403307,"AV C/E 10 ST",,  40.725624, -73.977837,,,0,
403311,"BROADWAY/W HOUSTON ST",,  40.725124, -73.997139,,,0,
403312,"W 10 ST/HUDSON ST",,  40.733776, -74.005852,,,0,
403313,"W 10 ST/GREENWICH ST",,  40.733475, -74.007462,,,0,
403316,"E 25 ST/PARK AV S",,  40.741566, -73.985497,,,0,
403317,"ESSEX ST/GRAND ST",,  40.716820, -73.989006,,,0,
403318,"ESSEX ST/DELANCEY ST",,  40.718246, -73.988472,,,0,
403319,"ESSEX ST/RIVINGTON ST",,  40.719585, -73.987778,,,0,
403320,"AV A/E HOUSTON ST",,  40.722572, -73.985954,,,0,
403323,"W HOUSTON ST/LA GUARDIA PL",,  40.726982, -73.999634,,,0,
403326,"E 105 ST/FDR  DR",,  40.788277, -73.938843,,,0,
403338,"ADAM C POWELL BL/W 151 ST",,  40.825611, -73.935959,,,0,
403350,"WORTH ST/MOTT ST",,  40.713757, -73.999039,,,0,
403354,"W 42 ST/BROADWAY",,  40.755753, -73.986046,,,0,
403359,"E 34 ST/1 AV",,  40.744049, -73.973915,,,0,
403362,"COLUMBUS AV/W 97 ST",,  40.793274, -73.967361,,,0,
403367,"E 91 ST/YORK AV",,  40.779240, -73.944931,,,0,
403372,"COLUMBUS AV/W 75 ST",,  40.779099, -73.977699,,,0,
403373,"FT WASHINGTON AV/W 168 ST",,  40.841900, -73.942467,,,0,
403374,"FT WASHINGTON AV/W 165 ST",,  40.839905, -73.943260,,,0,
403375,"FT WASHINGTON AV/W 164 ST",,  40.838726, -73.943733,,,0,
403376,"FT WASHINGTON AV/W 162 ST",,  40.837543, -73.944199,,,0,
403377,"FT WASHINGTON AV/W 160 ST",,  40.836094, -73.944756,,,0,
403380,"DELANCEY ST/COLUMBIA ST",,  40.716423, -73.980247,,,0,
403383,"1 AV/E 91 ST",,  40.780247, -73.946808,,,0,
403392,"MANHATTAN AV/CATHEDRAL PY",,  40.800884, -73.959938,,,0,
403397,"WEST THAMES ST/SOUTH END AV",,  40.708408, -74.017090,,,0,
403399,"SOUTH END AV/ALBANY ST",,  40.710407, -74.016136,,,0,
403415,"PARK AV/E 125 ST",,  40.804806, -73.939453,,,0,
403416,"LEXINGTON AV/E 116 ST",,  40.798161, -73.942039,,,0,
403417,"LEXINGTON AV/E 106 ST",,  40.791908, -73.946609,,,0,
403418,"LEXINGTON AV/E 96 ST",,  40.785484, -73.951324,,,0,
403419,"LEXINGTON AV/E 86 ST",,  40.779324, -73.955833,,,0,
403421,"LEXINGTON AV/E 72 ST",,  40.770344, -73.962418,,,0,
403422,"LEXINGTON AV/E 68 ST",,  40.767738, -73.964294,,,0,
403424,"LEXINGTON AV/E 50 ST",,  40.756607, -73.972397,,,0,
403425,"LEXINGTON AV/E 42 ST",,  40.751362, -73.976257,,,0,
403427,"3 AV/E 33 ST",,  40.745167, -73.978394,,,0,
403432,"3 AV/E 72 ST",,  40.770054, -73.960228,,,0,
403433,"3 AV/E 79 ST",,  40.774586, -73.956924,,,0,
403434,"3 AV/E 86 ST",,  40.778439, -73.954117,,,0,
403436,"3 AV/E 106 ST",,  40.791866, -73.944305,,,0,
403438,"3 AV/E 122 ST",,  40.802006, -73.936905,,,0,
403439,"W 179 ST/AMSTERDAM AV",,  40.847042, -73.932251,,,0,
403440,"W 179 ST/ST NICHOLAS AV",,  40.848026, -73.934479,,,0,
403443,"E 10 ST/AV D",,  40.725082, -73.975456,,,0,
403447,"W 135 ST/BROADWAY",,  40.819843, -73.954720,,,0,
403454,"BROADWAY/W 119 ST",,  40.809723, -73.962868,,,0,
403456,"MADISON AV/EAST 37 - 38 ST",,  40.750126, -73.981079,,,0,
403457,"MADISON AV/EAST 40 - 41 ST",,  40.751591, -73.979996,,,0,
403459,"E 42 ST/PARK AV",,  40.751881, -73.977333,,,0,
403461,"BROADWAY/W 133 ST",,  40.818493, -73.955940,,,0,
403462,"BROADWAY/W 135 ST",,  40.820446, -73.954597,,,0,
403465,"W 42 ST/5 AV",,  40.753319, -73.980751,,,0,
403466,"ST NICHOLAS AV/FT GEORGE HILL",,  40.856789, -73.928398,,,0,
403472,"AMSTERDAM AV/W 67 ST",,  40.775639, -73.983673,,,0,
403475,"GRAND ST/ESSEX ST",,  40.716484, -73.988823,,,0,
403477,"W 79 ST/RIVERSIDE DR",,  40.784988, -73.982460,,,0,
403480,"1 AV/E 34 ST",,  40.744141, -73.973106,,,0,
403483,"BROADWAY/W 145 ST",,  40.826694, -73.950478,,,0,
403486,"W 42 ST/11 AV",,  40.760822, -73.998047,,,0,
403487,"W 66 ST/WEST END AV",,  40.776009, -73.987022,,,0,
403488,"W 65 ST/WEST END AV",,  40.775120, -73.987282,,,0,
403489,"W 65 ST/AMSTERDAM AV",,  40.773834, -73.984352,,,0,
403491,"W 65 ST/BROADWAY",,  40.773178, -73.982788,,,0,
403492,"W 65 ST/CENTRAL PK W",,  40.771809, -73.979385,,,0,
403494,"E 65 ST/5 AV",,  40.767811, -73.969933,,,0,
403495,"E 68 ST/MADISON AV",,  40.768993, -73.966911,,,0,
403497,"E 68 ST/LEXINGTON AV",,  40.767651, -73.963707,,,0,
403503,"E 67 ST/1 AV",,  40.764832, -73.958710,,,0,
403504,"E 67 ST/2 AV",,  40.765831, -73.961082,,,0,
403505,"E 67 ST/3 AV",,  40.766525, -73.962730,,,0,
403506,"E 67 ST/LEXINGTON AV",,  40.767437, -73.964890,,,0,
403508,"E 67 ST/MADISON AV",,  40.768570, -73.967583,,,0,
403510,"W 66 ST/CENTRAL PK W",,  40.772621, -73.979118,,,0,
403512,"W 66 ST/BROADWAY",,  40.774132, -73.982727,,,0,
403513,"W 66 ST/AMSTERDAM AV",,  40.775051, -73.984749,,,0,
403518,"W 87 ST/WEST END AV",,  40.789547, -73.977196,,,0,
403519,"W 34 ST/DYER AV",,  40.754082, -73.997734,,,0,
403522,"W 79 ST/RIVERSIDE DR",,  40.784740, -73.982346,,,0,
403523,"W 79 ST/BROADWAY",,  40.783867, -73.980286,,,0,
403525,"2 AV/E 28 ST",,  40.740971, -73.978760,,,0,
403526,"3 AV/E 11 ST",,  40.731655, -73.988220,,,0,
403528,"W 34 ST/9 AV",,  40.753361, -73.996048,,,0,
403537,"3 AV/E 125 ST",,  40.803890, -73.935524,,,0,
403539,"W 32 ST/AV OF THE AMERICAS",,  40.748379, -73.988594,,,0,
403545,"3 AV/E 60 ST",,  40.762550, -73.965706,,,0,
403547,"W 23 ST/10 AV",,  40.747917, -74.004509,,,0,
403552,"8 AV/W 39 ST",,  40.755177, -73.991135,,,0,
403555,"AMSTERDAM AV/W 69 ST",,  40.776913, -73.982742,,,0,
403556,"E 14 ST/IRVING PL",,  40.733948, -73.988899,,,0,
403557,"DELANCEY ST/FDR DR",,  40.715427, -73.976631,,,0,
403560,"W 86 ST/WEST END AV",,  40.788815, -73.977730,,,0,
403562,"W 57 ST/8 AV",,  40.766594, -73.982719,,,0,
403563,"YORK AV/E 69 ST",,  40.764793, -73.955116,,,0,
403573,"W 65 ST/COLUMBUS AV",,  40.772835, -73.981873,,,0,
403590,"PEARL ST/FULTON ST",,  40.707630, -74.003998,,,0,
403595,"LEXINGTON AV/E 65 ST",,  40.765636, -73.965813,,,0,
403604,"W 125 ST/AMSTERDAM AV",,  40.813694, -73.956390,,,0,
403606,"W 72 ST/COLUMBUS AV",,  40.777405, -73.979019,,,0,
403608,"WEST END AV/W 69 ST",,  40.777706, -73.985855,,,0,
403610,"W 72 ST/CENTRAL PK W",,  40.776470, -73.976318,,,0,
403611,"W 72 ST/COLUMBUS AV",,  40.777657, -73.979141,,,0,
403612,"W 72 ST/AMSTERDAM AV",,  40.778610, -73.981400,,,0,
403617,"E 57 ST/LEXINGTON AV",,  40.761185, -73.969505,,,0,
403620,"E 57 ST/MADISON AV",,  40.762012, -73.971954,,,0,
403621,"W 57 ST/AV OF THE AMERICAS",,  40.764034, -73.976753,,,0,
403626,"WEST END AV/W 59 ST",,  40.771412, -73.990799,,,0,
403632,"E 97 ST/2 AV",,  40.784946, -73.946365,,,0,
403647,"ALLEN ST/DELANCEY ST",,  40.719425, -73.990494,,,0,
403667,"W 178 ST/FT WASHINGTON AV",,  40.848583, -73.939072,,,0,
403670,"W 179 ST/BROADWAY",,  40.849045, -73.937363,,,0,
403671,"E 125 ST/LEXINGTON AV",,  40.804138, -73.937103,,,0,
403672,"E 125 ST/3 AV",,  40.803448, -73.935463,,,0,
403673,"E 125 ST/2 AV",,  40.802750, -73.933815,,,0,
403676,"E 125 ST/2 AV",,  40.803028, -73.933990,,,0,
403699,"W 155 ST/ST NICHOLAS AV",,  40.830883, -73.941597,,,0,
403703,"W 155 ST/AMSTERDAM AV",,  40.831554, -73.942726,,,0,
403711,"E 135 ST/MADISON AV",,  40.812359, -73.936493,,,0,
403726,"YORK AV/E 74 ST",,  40.768066, -73.953018,,,0,
403731,"E HOUSTON ST/2 AV",,  40.723896, -73.991310,,,0,
403732,"ESSEX ST/DELANCEY ST",,  40.718945, -73.987892,,,0,
403733,"W 79 ST/AMSTERDAM AV",,  40.783058, -73.977882,,,0,
403735,"YORK AV/E 67 ST",,  40.763386, -73.956406,,,0,
403736,"W 57 ST/7 AV",,  40.765564, -73.980324,,,0,
403749,"LEXINGTON AV/E 98 ST",,  40.787277, -73.949989,,,0,
403754,"WATER ST/WALL ST",,  40.705044, -74.007759,,,0,
403757,"W 135 ST/AMSTERDAM AV",,  40.819160, -73.952621,,,0,
403760,"W 50 ST/7 AV",,  40.761063, -73.983505,,,0,
403763,"W 125 ST/OLD BROADWAY",,  40.815071, -73.957588,,,0,
403765,"3 AV/E 93 ST",,  40.783485, -73.950424,,,0,
403769,"AV OF THE AMERICAS/W 31 ST",,  40.747986, -73.988907,,,0,
403772,"3 AV/E 20 ST",,  40.736732, -73.984833,,,0,
403776,"ST NICHOLAS AV/W 137 ST",,  40.818359, -73.947311,,,0,
403777,"3 AV/E 97 ST",,  40.785725, -73.948792,,,0,
403779,"W 66 ST/COLUMBUS AV",,  40.773579, -73.981384,,,0,
403781,"CENTRAL PK S/COLUMBUS CI",,  40.767567, -73.980988,,,0,
403782,"PARK AV S/E 23 ST",,  40.740494, -73.985992,,,0,
403786,"W 135 ST/AMSTERDAM AV",,  40.818924, -73.952530,,,0,
403787,"E 126 ST/3 AV",,  40.804581, -73.935707,,,0,
403793,"4 AV/E 9 ST",,  40.730465, -73.990479,,,0,
403797,"7 AV/W 50 ST",,  40.760853, -73.983566,,,0,
403802,"10 AV/W 23 ST",,  40.747929, -74.003845,,,0,
403804,"E 42 ST/PARK AV",,  40.752098, -73.977394,,,0,
403805,"E 42 ST/MADISON AV",,  40.753094, -73.979767,,,0,
403808,"E HOUSTON ST/COLUMBIA ST",,  40.719627, -73.978386,,,0,
403816,"11 AV/W 34 ST",,  40.755665, -74.002167,,,0,
403821,"LEXINGTON AV/E 34 ST",,  40.746265, -73.979973,,,0,
403822,"LEXINGTON AV/E 31 ST",,  40.744122, -73.981499,,,0,
403826,"FRED DOUGLASS BL/W 145 ST",,  40.823120, -73.941582,,,0,
403830,"W 42 ST/AV OF THE AMERICAS",,  40.754993, -73.984276,,,0,
403831,"WATER ST/JOHN ST",,  40.706814, -74.005226,,,0,
403832,"FRED DOUGLASS BL/W 138 ST",,  40.818645, -73.944847,,,0,
403835,"MARGARET CORBIN DR/CLOISTERS",,  40.865547, -73.932159,,,0,
403846,"8 AV/WEST 57 ST",,  40.766762, -73.982742,,,0,
403847,"AV OF THE AMERICAS/WEST BROADWAY",,  40.720909, -74.005119,,,0,
403849,"ALLEN ST/E HOUSTON ST",,  40.722527, -73.989029,,,0,
403850,"E 86 ST/EAST END AV",,  40.774921, -73.944931,,,0,
403851,"SPRING ST/HUDSON ST",,  40.725735, -74.007195,,,0,
403853,"W HOUSTON ST/HUDSON ST",,  40.728889, -74.007301,,,0,
403854,"WASHINGTON ST/W HOUSTON ST",,  40.728775, -74.009476,,,0,
403855,"3 AV/E 23 ST",,  40.739204, -73.982719,,,0,
403870,"E 14 ST/2 AV",,  40.732582, -73.985291,,,0,
403871,"E 14 ST/3 AV",,  40.733547, -73.987579,,,0,
403876,"HUDSON ST/BETHUNE ST",,  40.737072, -74.005867,,,0,
403878,"VESEY ST/NORTH END AV",,  40.714554, -74.015846,,,0,
403886,"AMSTERDAM AV/W 114 ST",,  40.805729, -73.961716,,,0,
403887,"2 AV/E 54 ST",,  40.757168, -73.966995,,,0,
403893,"E 14 ST/UNION SQ W",,  40.735466, -73.992134,,,0,
403894,"W 14 ST/5 AV",,  40.736229, -73.993958,,,0,
403895,"W 14 ST/6 AV",,  40.737663, -73.997360,,,0,
403896,"W 14 ST/7 AV",,  40.738800, -74.000046,,,0,
403897,"W 14 ST/8 AV",,  40.740028, -74.002968,,,0,
403898,"W 14 ST/9 AV",,  40.740864, -74.004959,,,0,
403902,"RIVERSIDE DR/W 100 ST",,  40.798702, -73.972984,,,0,
403903,"BROADWAY/W 129 ST",,  40.816170, -73.958183,,,0,
403906,"E 14 ST/IRVING PL",,  40.734184, -73.989090,,,0,
403907,"W 165 ST/AMSTERDAM AV",,  40.837872, -73.938156,,,0,
403908,"AUDUBON AV/W 165 ST",,  40.839054, -73.939316,,,0,
403910,"W 165 ST/AMSTERDAM AV",,  40.837688, -73.938042,,,0,
403913,"3 AV/E 14 ST",,  40.733677, -73.986748,,,0,
403914,"AV OF THE AMERICAS/W 20 ST",,  40.741158, -73.993874,,,0,
403942,"CONVENT AV/W 129 ST",,  40.814224, -73.953178,,,0,
403953,"STATE ST/BRIDGE ST",,  40.703487, -74.014519,,,0,
403954,"W 49 ST/11 AV",,  40.765476, -73.995476,,,0,
403955,"W 49 ST/12 AV",,  40.766205, -73.997131,,,0,
403956,"12 AV/W 46 ST",,  40.764446, -73.998657,,,0,
403975,"ST NICHOLAS AV/W 176 ST",,  40.846367, -73.935745,,,0,
403976,"ST NICHOLAS AV/W 184 ST",,  40.851368, -73.932106,,,0,
403978,"ST NICHOLAS AV/W 187 ST",,  40.852760, -73.931343,,,0,
403979,"ST NICHOLAS AV/W 174 ST",,  40.844906, -73.937096,,,0,
403980,"MADISON AV/E 121 ST",,  40.803482, -73.942223,,,0,
403981,"CENTRAL PK W/W 69 ST",,  40.774509, -73.977066,,,0,
403982,"FRED DOUGLASS BL/W 135 ST",,  40.816772, -73.946213,,,0,
403984,"W 57 ST/9 AV",,  40.767673, -73.985359,,,0,
403986,"W 57 ST/10 AV",,  40.769363, -73.988930,,,0,
403987,"11 AV/W 57 ST",,  40.770046, -73.991745,,,0,
403989,"E 79 ST/5 AV",,  40.776981, -73.963478,,,0,
403992,"W 57 ST/10 AV",,  40.768841, -73.988152,,,0,
403993,"E 68 ST/3 AV",,  40.766964, -73.962074,,,0,
403994,"E 68 ST/2 AV",,  40.766262, -73.960434,,,0,
403995,"E 68 ST/1 AV",,  40.765030, -73.957497,,,0,
403997,"E 67 ST/YORK AV",,  40.763908, -73.956299,,,0,
404008,"AMSTERDAM AV/W 190 ST",,  40.853458, -73.927116,,,0,
404010,"E 8 ST/LAFAYETTE ST",,  40.730068, -73.991280,,,0,
404011,"W 135 ST/BROADWAY",,  40.820343, -73.955429,,,0,
404012,"W 135 ST/RIVERSIDE DR",,  40.821026, -73.957031,,,0,
404013,"RIVERSIDE DR/W 137 ST",,  40.822433, -73.955856,,,0,
404014,"RIVERSIDE DR/W 142 ST",,  40.825466, -73.953300,,,0,
404015,"RIVERSIDE DR/W 144 ST",,  40.826653, -73.952225,,,0,
404017,"RIVERSIDE DR/W 142 ST",,  40.825474, -73.953705,,,0,
404018,"RIVERSIDE DR/W 139 ST",,  40.823483, -73.955498,,,0,
404019,"W 135 ST/RIVERSIDE DR",,  40.820801, -73.956985,,,0,
404021,"RIVERBANK ST PK/CULTURAL CTR",,  40.826702, -73.955475,,,0,
404024,"CENTRAL PK W/W 75 ST",,  40.778511, -73.974144,,,0,
404029,"E 14 ST/1 AV",,  40.731152, -73.981964,,,0,
404030,"COLUMBUS AV/W 61 ST",,  40.770016, -73.984344,,,0,
404031,"RIVERSIDE DR/W 145 ST",,  40.827011, -73.952148,,,0,
404032,"E 9 ST/4 AV",,  40.730820, -73.990860,,,0,
404035,"W 49 ST/7 AV",,  40.760704, -73.984070,,,0,
404037,"SUTTON PLACE/E 55 ST",,  40.756195, -73.961655,,,0,
404039,"AV OF THE AMERICAS/W 38 ST",,  40.752403, -73.985710,,,0,
404040,"AV OF THE AMERICAS/W 40 ST",,  40.753708, -73.984734,,,0,
404043,"AV OF THE AMERICAS/W 45 ST",,  40.757030, -73.982376,,,0,
404046,"ST NICHOLAS AV/W 190 ST",,  40.855198, -73.929298,,,0,
404049,"CENTRAL PK W/W 63 ST",,  40.770657, -73.979874,,,0,
404050,"7 AV/W 56 ST",,  40.764984, -73.980553,,,0,
404052,"8 AV/WEST 40 ST",,  40.756184, -73.990402,,,0,
404054,"RIVERSIDE DR/W 94 ST",,  40.794594, -73.976166,,,0,
404056,"RIVERSIDE DR/W 139 ST",,  40.823433, -73.955322,,,0,
404058,"W 54 ST/11 AV",,  40.767925, -73.991859,,,0,
404066,"ST NICHOLAS AV/W 167 ST",,  40.840530, -73.939491,,,0,
404071,"ST NICHOLAS AV/W 124 ST",,  40.810356, -73.952751,,,0,
404075,"W 96 ST/COLUMBUS AV",,  40.793083, -73.967827,,,0,
404076,"E 106 ST/LEXINGTON AV",,  40.792011, -73.945969,,,0,
404077,"E 106 ST/3 AV",,  40.791325, -73.944336,,,0,
404079,"E 106 ST/LEXINGTON AV",,  40.792465, -73.946571,,,0,
404080,"E 106 ST/MADISON AV",,  40.793835, -73.949829,,,0,
404081,"5 AV/EAST 98 ST",,  40.789192, -73.954872,,,0,
404085,"12 AV/W 23 ST",,  40.748844, -74.008125,,,0,
404087,"E 96 ST/5 AV",,  40.787659, -73.955414,,,0,
404091,"2 AV/E 103 ST",,  40.788605, -73.944099,,,0,
404092,"3 AV/EAST 7 ST",,  40.729313, -73.990196,,,0,
404094,"AV A/ST MARKS PL",,  40.726826, -73.982834,,,0,
404099,"E 20 ST/E 20 ST OVAL",,  40.734337, -73.978088,,,0,
404100,"E HOUSTON ST/RIDGE ST",,  40.720776, -73.982094,,,0,
404101,"FRANKFORT ST/WILLIAM ST",,  40.711376, -74.004372,,,0,
404103,"MADISON AV/E 114 ST",,  40.798492, -73.945816,,,0,
404104,"RIVERSIDE DR/W 103 ST",,  40.800526, -73.971268,,,0,
404105,"2 AV/E 12 ST",,  40.730812, -73.986191,,,0,
404106,"3 AV/E 14 ST",,  40.732983, -73.987564,,,0,
404107,"CHURCH ST/WARREN ST",,  40.714146, -74.008423,,,0,
404108,"CHURCH ST/VESEY ST",,  40.712128, -74.010048,,,0,
404116,"W 43 ST/8 AV",,  40.758392, -73.990189,,,0,
404117,"FT TRYON PARK/OPP CAFE LOT",,  40.863331, -73.932396,,,0,
404118,"FT TRYON PARK/CAFE LOT",,  40.863796, -73.932556,,,0,
404120,"UNION SQ E/E 15 ST",,  40.735550, -73.989609,,,0,
404121,"11 AV/W 57 ST",,  40.770565, -73.991066,,,0,
404122,"5 AV/W 67 ST",,  40.769032, -73.969650,,,0,
404124,"W 178 ST/ST NICHOLAS AV",,  40.847336, -73.935379,,,0,
404125,"W 178 ST/AUDUBON AV",,  40.846550, -73.933441,,,0,
404129,"ADAM C POWELL BL/W 149 ST",,  40.824261, -73.936943,,,0,
404130,"RIVERSIDE DR/W 104 ST",,  40.801167, -73.971306,,,0,
404131,"RIVERSIDE DR/W 94 ST",,  40.794762, -73.976288,,,0,
404132,"AV OF THE AMERICAS/PRINCE ST",,  40.727024, -74.003349,,,0,
404133,"HUDSON ST/BARROW ST",,  40.731571, -74.006531,,,0,
404134,"CENTRAL PK W/W 79 ST",,  40.781147, -73.972229,,,0,
404135,"FRED DOUGLASS BL/W 158 ST",,  40.830956, -73.935989,,,0,
404136,"CENTRAL PK W/W 79 ST",,  40.780621, -73.972855,,,0,
404137,"12 AV/W 23 ST",,  40.748718, -74.008110,,,0,
404138,"BROADWAY/W 63 ST",,  40.771301, -73.982437,,,0,
404147,"W 133 ST/AMSTERDAM AV",,  40.817822, -73.953568,,,0,
404148,"BROADWAY/W 133 ST",,  40.818489, -73.956467,,,0,
404153,"7 AV/W 41 ST",,  40.755482, -73.987450,,,0,
404154,"YORK AV/E 60 ST",,  40.759544, -73.958946,,,0,
404155,"E HOUSTON ST/MOTT ST",,  40.724976, -73.994492,,,0,
404160,"E 42 ST/MADISON AV",,  40.752533, -73.978889,,,0,
404161,"10 AV/W 19 ST",,  40.745426, -74.005684,,,0,
404168,"5 AV/EAST 96 ST",,  40.788216, -73.955635,,,0,
404169,"3 AV/E 55 ST",,  40.759201, -73.968147,,,0,
404171,"LEXINGTON AV/E 59 ST",,  40.762135, -73.968399,,,0,
404191,"MADISON AV/E 95 ST",,  40.786942, -73.954247,,,0,
404194,"W 179 ST/WADSWORTH AV",,  40.848515, -73.935776,,,0,
404196,"12 AV/W 42 ST ISLAND",,  40.762051, -74.000999,,,0,
404232,"BROADWAY/W 131 ST",,  40.817322, -73.956856,,,0,
404244,"7 AV/W 23 ST",,  40.743813, -73.995987,,,0,
404245,"FRED DOUGLASS BL/W 119 ST",,  40.806091, -73.954262,,,0,
404252,"1 AV/E 32 ST",,  40.742702, -73.974152,,,0,
404253,"1 AV/E 62 ST",,  40.761600, -73.960388,,,0,
404254,"1 AV/E 97 ST",,  40.784157, -73.943909,,,0,
404255,"LEXINGTON AV/E 124 ST",,  40.803886, -73.937851,,,0,
404257,"RIVERSIDE DR/W 120 ST",,  40.811584, -73.963684,,,0,
404258,"RIVERSIDE DR/W 122 ST",,  40.812935, -73.962700,,,0,
404259,"RIVERSIDE DR/W 122 ST",,  40.813175, -73.963829,,,0,
404260,"BROADWAY/W 113 ST",,  40.806259, -73.964958,,,0,
404262,"BROADWAY/W 120 ST",,  40.810341, -73.961983,,,0,
404264,"FDR DR/E 23 ST",,  40.735191, -73.975220,,,0,
404266,"SUTTON PL/E 58 ST",,  40.757828, -73.960464,,,0,
404274,"W 116 ST/MALCOLM X BL",,  40.802292, -73.950027,,,0,
404278,"CENTRAL PK N/MALCOLM X BL",,  40.798115, -73.952332,,,0,
404279,"10 AV/W 37 ST",,  40.756718, -73.997444,,,0,
404283,"ADAM C POWELL BL/W 125 ST",,  40.809158, -73.947975,,,0,
404284,"MALCOLM X BL/W 125 ST",,  40.807419, -73.945915,,,0,
404286,"W 14 ST/HUDSON ST",,  40.740620, -74.004807,,,0,
404287,"ESSEX ST/ E BROADWAY",,  40.714127, -73.990280,,,0,
404289,"RIVERSIDE DR/W 74 ST",,  40.782040, -73.984871,,,0,
404290,"RIVERSIDE DR/W 82 ST",,  40.787205, -73.981110,,,0,
404303,"5 AV/EAST 78 ST",,  40.776253, -73.964386,,,0,
404308,"W 86 ST/COLUMBUS AV",,  40.786709, -73.972458,,,0,
404320,"AMSTERDAM AV/W 89 ST",,  40.789490, -73.973572,,,0,
404321,"LEXINGTON AV/E 83 ST",,  40.777245, -73.957344,,,0,
404325,"FRED DOUGLASS BL/MACOMBS PL",,  40.825817, -73.939659,,,0,
404327,"PEARL ST / PEARL ST",,  40.710831, -74.000824,,,0,
404328,"11 AV/W 15 ST",,  40.743324, -74.008354,,,0,
404329,"W 18 ST/11 AV",,  40.744984, -74.007431,,,0,
404333,"MALCOLM X BL/W 122 ST",,  40.806068, -73.946564,,,0,
404334,"MALCOLM X BL/W 125 ST",,  40.808041, -73.945122,,,0,
404335,"MALCOLM X BL/W 142 ST",,  40.818794, -73.937263,,,0,
404336,"MALCOLM X BL/W 127 ST",,  40.808754, -73.944939,,,0,
404337,"MALCOLM X BL/W 129 ST",,  40.810005, -73.944031,,,0,
404338,"MALCOLM X BL/W 137 ST",,  40.815083, -73.940331,,,0,
404339,"MALCOLM X BL/W 139 ST",,  40.816345, -73.939400,,,0,
404341,"MALCOLM X BL / W 116 ST",,  40.802338, -73.949280,,,0,
404349,"MAIN RWDY/OPP MANHATTAN PSYC CTR",,  40.788418, -73.927246,,,0,
